,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
116,Dream11,0.02702702702702703,0.0,0.004213582048181638,0.3103716433196202,0.0009444251274652307,$8.00 ,2019/4/9,India,Internet software & services,"['Kaalari Capital', ' Tencent Holdings', ' Steadview Capital']",8.0,2019-04-09
117,iFood,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/11/13,Brazil,"Supply chain, logistics, & delivery","['Movile', ' Just Eat', ' Naspers']",1.0,2018-11-13
118,Lianjia,0.01001001001001001,0.0007740856544233819,0.0012214349686945586,0.2912891191372204,0.000649353857894207,$5.77 ,2016/4/7,China,E-commerce & direct-to-consumer,"['Tencent', ' Baidu', ' Huasheng Capital']",5.77,2016-04-07
119,Scopely,0.012012012012012012,0.002032599400984393,0.004603797171923332,0.2990770198345393,0.0007434685785762913,$3.30 ,2019/10/29,United States,Mobile & telecommunications,"['Greycroft', ' Sands Capital', ' Revolution Growth']",3.3,2019-10-29
120,FlixMobility,0.02702702702702703,0.0001782989687603293,0.005908150772788691,0.3210101293002847,0.0009599051541826472,$3.00 ,2019/7/18,Germany,Auto & transportation,"['Holtzbrinck Ventures', ' Unternehmertum Venture Capital', ' General Atlantic']",3.0,2019-07-18
121,BlockFi,0.005005005005005005,0.0,0.0001081187344653178,0.24230277208616557,0.0005351264044139419,$3.00 ,2021/3/11,United States,Fintech,"['ConsenSys Ventures', ' Valar Ventures', ' PUC']",3.0,2021-03-11
122,DriveWealth,0.058058058058058054,0.0014782394525082259,0.09770937754046452,0.357644056134287,0.001516269739523334,$2.85 ,2021/8/20,United States,Fintech,"['Point72 Ventures', ' Route 66 Ventures', ' Accel']",2.85,2021-08-20
123,Mythical Games,0.002002002002002002,0.0,0.0002457675584803333,0.24705963632344002,0.0003341473593081112,$1.25 ,2021/11/4,United States,Internet software & services,"['Javelin Venture Partners', ' Struck Capital', ' Alumni Ventures Group']",1.25,2021-11-04
124,Clearcover,0.003003003003003003,0.0,2.144017671555881e-05,0.2072605286707191,0.00047440958392186915,$1.00 ,2021/4/13,United States,Fintech,"['American Family Ventures', ' Cox Enterprises', ' OMERS Ventures']",1.0,2021-04-13
125,Axtria,0.02702702702702703,0.0003633169864278706,0.012634591100759485,0.33076567327080675,0.0009113166635788892,$1.00 ,2021/5/13,United States,Data management & analytics,"['Helion Venture Partners', ' Bain Capital Tech Opportunities', ' Sequoia Capital India']",1.0,2021-05-13
126,BitFury,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/11/6,Netherlands,Hardware,"['Georgian Co-Investment Fund', ' iTech Capital', ' Galaxy Digital']",1.0,2018-11-06
127,We Doctor,0.006006006006006006,0.0,0.0011102276131854446,0.28181050189447665,0.00042274881018924775,$7.00 ,2015/9/22,China,Health,"['Tencent', ' Morningside Group']",7.0,2015-09-22
128,Pine Labs,0.035035035035035036,0.0019032482572950299,0.014043026897069079,0.33586923036464317,0.0012632840887311502,$3.00 ,2020/1/24,India,Fintech,"['Sequoia Capital India', ' Temasek', ' PayPal Ventures']",3.0,2020-01-24
129,Harness,0.012012012012012012,0.0019980602498863133,0.002494015479418622,0.3029012464890614,0.0007049519981631621,$1.70 ,2021/1/14,United States,Artificial intelligence,"['Menlo Ventures', ' Alkeon Capital Management', ' Citi Ventures']",1.7,2021-01-14
130,Tekion,0.035035035035035036,0.003586342822417056,0.01698935723610865,0.33955076493019154,0.0012823032306785987,$3.50 ,2020/10/21,United States,Internet software & services,"['Airbus Ventures', ' Index Ventures', ' Advent International']",3.5,2020-10-21
131,ChargeBee Technologies,0.13213213213213212,0.010068860271099433,0.15327458851950024,0.4265966178042449,0.0033318976347725226,$3.50 ,2021/4/20,United States,Fintech,"['Insight Partners', ' Tiger Global Management', ' Accel']",3.5,2021-04-20
132,Kaseya,0.04004004004004004,0.0,0.03265741205666187,0.3520167895167895,0.0011646510891297251,$2.00 ,2019/3/27,United States,Cybersecurity,"['Insight Partners', ' TPG Alternative & Renewable Technologies', ' Ireland Strategic Investment Fund']",2.0,2019-03-27
133,Fair,0.03203203203203203,0.00047325798118052765,0.012263709228574402,0.3309015671382146,0.0010147158030284456,$1.20 ,2018/12/20,United States,Auto & transportation,"['CreditEase Fintech Investment Fund', ' BMW i Ventures', ' SoftBank Group']",1.2,2018-12-20
134,Athelas,0.07207207207207207,0.0023057392463794856,0.04655477298357752,0.37601046424575835,0.0019520536314359238,$1.50 ,2022/1/31,United States,Health,"['Sequoia Capital', ' General Catalyst', ' Human Capital']",1.5,2022-01-31
135,Lessen,0.04704704704704705,0.0009040864526412676,0.016681243856522046,0.35527764200018275,0.0014332575758479954,$1.00 ,2021/11/30,United States,Internet software & services,"['Khosla Ventures', ' General Catalyst', ' Navitas Capital']",1.0,2021-11-30
136,MobileCoin,0.03203203203203203,0.0,0.013170105490162728,0.34302147121567905,0.0009948992381246377,$1.00 ,2021/7/7,United States,Fintech,"['General Catalyst', ' Future Ventures', ' AU21']",1.0,2021-07-07
137,Maven Clinic,0.04504504504504504,0.006552707307173008,0.03589803796012104,0.35480811207683455,0.0015009322667336818,$1.00 ,2021/8/17,United States,Health,"['Female Founders Fund', ' Oak HC/FT Partners', ' Sequoia Capital']",1.0,2021-08-17
138,Calendly,0.009009009009009009,0.00125472997790899,0.0015281186283369686,0.2961082405935347,0.0006122032802116835,$3.00 ,2021/1/26,United States,Internet software & services,"['ICONIQ Capital', ' OpenView Venture Partners']",3.0,2021-01-26
139,Cerebral,0.005005005005005005,0.001771880643445389,0.000602136649841235,0.25658312023396446,0.0007392156767701002,$4.80 ,2021/6/10,United States,Health,"['Oak HC/FT Partners', ' Artis Ventures', ' WestCap Group']",4.8,2021-06-10
140,Nextiva,0.002002002002002002,0.0,3.4243852436311015e-06,0.19847570586851018,0.00047857406980726826,$2.70 ,2021/9/14,United States,Internet software & services,['Goldman Sachs Asset Management'],2.7,2021-09-14
141,REEF Technology,0.003003003003003003,2.26572468493652e-05,0.0002873093726501115,0.25560597093443804,0.0003225164879721512,$1.00 ,2018/12/10,United States,"Supply chain, logistics, & delivery","['Target Global', ' UBS Asset Management', ' Mubadala Capital']",1.0,2018-12-10
142,candy.com,0.04904904904904905,0.0035352611092766655,0.03484367331495995,0.36543303739310995,0.0015420685428657293,$1.50 ,2021/10/21,United States,Fintech,"['Insight Partners', ' Softbank Group', ' Connect Ventures']",1.5,2021-10-21
143,C2FO,0.006006006006006006,0.0014265239326923217,0.0011415784080792612,0.2795607130907374,0.0005312722814669274,$1.00 ,2019/8/7,United States,Fintech,"['Union Square Ventures', ' Summerhill Venture Partners', ' Mithril Capital Management']",1.0,2019-08-07
144,ClickHouse,0.031031031031031032,0.00024814577103926755,0.007652407467736776,0.33489164840516195,0.0010638700565720933,$2.00 ,2021/10/28,United States,Data management & analytics,"['Lightspeed Venture Partners', ' Almaz Capital Partners', ' Altimeter Capital']",2.0,2021-10-28
145,Trulioo,0.006006006006006006,3.919863016995943e-05,0.0029391622186273046,0.30301520482107386,0.0003393038500515377,$1.75 ,2021/6/7,Canada,Cybersecurity,"['Blumberg Capital', ' American Express Ventures', ' BDC Venture Capital']",1.75,2021-06-07
146,ShareChat,0.031031031031031032,0.00018378821321341467,0.009208324683027756,0.33461338363706455,0.0010419375640864745,$3.70 ,2021/4/8,India,Internet software & services,"['India Quotient', ' Elevation Capital', ' Lightspeed Venture Partners']",3.7,2021-04-08
147,Kong,0.055055055055055056,0.0022473147198013607,0.026560823822555483,0.3621467690712295,0.001710326738631332,$1.40 ,2020/12/31,United States,Internet software & services,"['New Enterprise Associates', ' CRV', ' Index Ventures']",1.4,2020-12-31
148,BYJU's,0.05205205205205205,0.004378683153089973,0.015621355017769973,0.34287544249230073,0.0016380367546148745,$21.00 ,2017/7/25,India,Edtech,"['Tencent Holdings', ' Lightspeed India Partners', ' Sequoia Capital India']",21.0,2017-07-25
149,Hosjoy,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/10/18,China,E-commerce & direct-to-consumer,"['U.S.-China Green Fund', ' Founder H Fund', ' Richland Equities']",1.0,2018-10-18
150,Motorway,0.03003003003003003,0.00012269499575356664,0.01696663244199184,0.34041184041184036,0.0009497538444736957,$1.33 ,2021/11/29,United Kingdom,E-commerce & direct-to-consumer,"['Marchmont Ventures', ' BMW i Ventures', ' Index Ventures']",1.33,2021-11-29
151,Carbon Health,0.009009009009009009,0.00028355077762555616,0.0009787950824099924,0.2791731072493638,0.0005982201243246079,$3.00 ,2021/7/21,United States,Health,"['Brookfield Asset Management', ' Blackstone', ' Data Collective']",3.0,2021-07-21
152,Emerging Markets Property Group,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2020/4/28,United Arab Emirates,Other,"['OLX Group', ' KCK Group', ' EXOR Seeds']",1.0,2020-04-28
153,Cava Group,0.002002002002002002,0.00012779030818295666,7.536578874174456e-05,0.22604951288644806,0.0003608405126052588,$1.30 ,2021/4/27,United States,Other,"['SWaN & Legend Ventures', ' Revolution Growth', ' Invus Group']",1.3,2021-04-27
154,Postman,0.055055055055055056,0.002512608610465318,0.03998659009521879,0.36945615340110755,0.001616172449971662,$5.60 ,2020/6/11,United States,Internet software & services,"['Nexus Venture Partners', ' CRV', ' Insight Partners']",5.6,2020-06-11
155,Coda,0.05905905905905906,0.0029244790729400817,0.02126726957765229,0.3727044953329081,0.0017757914767913806,$1.40 ,2021/7/8,United States,Internet software & services,"['Greylock Partners', ' General Catalyst', ' Khosla Ventures']",1.4,2021-07-08
156,EQRx,0.023023023023023025,0.0,0.014574863960313492,0.3292781743313223,0.0007784885692453491,$1.23 ,2021/1/11,United States,Health,"['Nextech Invest', ' Casdin Capital', ' Google Ventures']",1.23,2021-01-11
157,Einride,0.014014014014014014,0.001019702447049923,0.003778474771023259,0.3070584881488427,0.0008967774199404113,$1.44 ,2021/12/31,Sweden,Auto & transportation,"['Temasek', ' BUILD Capital Partners', ' Northzone Ventures']",1.44,2021-12-31
158,SoundHound,0.028028028028028028,0.00047057310675476183,0.00421922628884447,0.31097081637622176,0.0010092731016325919,$2.10 ,2018/5/3,United States,Artificial intelligence,"['Tencent Holdings', ' Walden Venture Capital', ' Global Catalyst Partnera']",2.1,2018-05-03
159,VerbIT,0.002002002002002002,0.0,0.0010808833593891091,0.2669587054737867,0.00021848876299892,$2.00 ,2021/6/8,Israel,Artificial intelligence,"['ClalTech', ' Vertex Ventures', ' Oryzn Capital']",2.0,2021-06-08
160,Commure,0.03203203203203203,0.0,0.013170105490162728,0.34302147121567905,0.0009948992381246375,$3.50 ,2021/9/13,United States,Internet software & services,"['General Catalyst', ' HCA Healthcare']",3.5,2021-09-13
161,Kujiale,0.03803803803803804,0.0021756271890238568,0.004119307801025915,0.32555150138011896,0.0014685351766080953,$2.00 ,2019/10/25,China,Internet software & services,"['GGV Capital', ' IDG Capital', ' Linear Venture']",2.0,2019-10-25
162,ConsenSys,0.003003003003003003,0.0,0.0006048737012180073,0.2588924507921615,0.0002940694158737378,$3.20 ,2021/11/17,United States,Fintech,"['Third Point', ' Electric Capital', ' Coinbase Ventures']",3.2,2021-11-17
163,CoinSwitch Kuber,0.07207207207207207,0.003344206551391008,0.053100437905601414,0.376186088002996,0.002092812866785614,$1.90 ,2021/10/6,India,Fintech,"['Tiger Global Management', ' Sequoia Capital India', ' Ribbit Capital']",1.9,2021-10-06
164,Fractal Analytics,0.001001001001001001,0.0,0.00022141367370003928,0.24332761764785932,0.00019240063748869775,$1.00 ,2022/1/5,India,Data management & analytics,"['TPG Capital', ' Apax Partners', ' TA Associates']",1.0,2022-01-05
165,Canva,0.05305305305305305,0.003436841325708239,0.010581986231903064,0.3473110885788764,0.0016186914603378989,$40.00 ,2018/1/8,Australia,Internet software & services,"['Sequoia Capital China', ' Blackbird Ventures', ' Matrix Partners']",40.0,2018-01-08
166,Moka,0.015015015015015015,0.00025320998267165076,0.0015485508266361884,0.30199265632336497,0.0007690344527877877,$1.00 ,2021/11/2,China,Internet software & services,"['GGV Capital', ' GSR Ventures', ' FreesFund']",1.0,2021-11-02
167,Automattic,0.005005005005005005,4.9042461046287305e-05,0.001096140372098292,0.27975491990775075,0.00034314881970045756,$1.80 ,2013/5/27,United States,Internet software & services,"['Insight Venture Partners', ' Lowercase Capital', ' Polaris Partners']",1.8,2013-05-27
168,Tackle.io,0.07907907907907907,0.006349999289853542,0.03285107809473231,0.386660784644462,0.0023260182797801092,$1.25 ,2021/12/21,United States,Internet software & services,"['Andreessen Horowitz', ' Bessemer Venture Partners', ' Coatue Management']",1.25,2021-12-21
169,OneTrust,0.04004004004004004,0.0,0.03265741205666187,0.3520167895167895,0.0011646510891297251,$5.10 ,2019/7/11,United States,Internet software & services,['Insight Partners'],5.1,2019-07-11
170,MadeiraMadeira,0.03403403403403403,0.000771947152417853,0.012799927796234385,0.3347524581938547,0.0010793524903269602,$1.00 ,2021/1/7,Brazil,E-commerce & direct-to-consumer,"['Flybridge Capital Partners', ' SoftBank Group', ' Monashees+']",1.0,2021-01-07
171,Unite Us,0.10510510510510511,0.005788902819070134,0.07691298849323809,0.3946175474837895,0.002792082310933008,$1.70 ,2021/3/17,United States,Health,"['Insight Partners', ' Sequoia Capital', ' Index Ventures']",1.7,2021-03-17
172,Rebel Foods,0.04504504504504504,0.002589467451695513,0.018391311740304696,0.36559891711957077,0.0014119854036095583,$1.40 ,2021/10/7,India,E-commerce & direct-to-consumer,"['Sequoia Capital India', ' Lightbox Ventures', ' Coatue Management']",1.4,2021-10-07
173,Fundbox,0.04904904904904905,0.0015385785662041102,0.016811350142185474,0.3582804334583694,0.001514030276048184,$1.10 ,2021/11/30,United States,Fintech,"['Khosla Ventures', ' General Catalyst', ' Blumberg Capital']",1.1,2021-11-30
174,Snorkel AI,0.043043043043043044,0.0031156589949773374,0.019481765044870723,0.35527764200018275,0.0014594388506312562,$1.00 ,2021/8/9,United States,Artificial intelligence,"['Greylock Partners', ' Google Ventures', ' BlackRock']",1.0,2021-08-09
175,Aqua Security,0.036036036036036036,0.0014242423620027859,0.008233645687262552,0.3440471654909929,0.0012852167034308004,$1.00 ,2021/3/10,Israel,Cybersecurity,"['TLV Partners', ' Lightspeed Venture Partners', ' M12']",1.0,2021-03-10
176,China Cloud,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/6/11,China,Hardware,"['V Star Capital', ' GF Xinde Investment Management Co.', ' Haitong Leading Capital Management']",1.0,2018-06-11
177,Modern Treasury,0.011011011011011011,0.00013807447791365238,0.005955651964527746,0.3163450174447818,0.00046782282563778964,$2.00 ,2021/10/6,United States,Fintech,"['Benchmark', ' Altimeter Capital', ' Quiet Capital']",2.0,2021-10-06
178,Flash Express,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/2/1,Thailand,"Supply chain, logistics, & delivery","['SCB 10X', ' Krungsri Finnovate', ' eWTP Capital']",1.0,2021-02-01
179,Black Unicorn Factory,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$6.10 ,2021/5/20,United States,Other,['Barter Ventures'],6.1,2021-05-20
180,Tradeshift,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$2.70 ,2018/5/30,United States,Fintech,"['Notion Capital', ' Scentan Ventures', ' Kite Ventures']",2.7,2018-05-30
181,Huaqin Telecom Technology,0.003003003003003003,0.0,0.0006594146100149357,0.2596435894308235,0.00030980740505028275,$2.19 ,2019/10/8,China,Mobile & telecommunications,"['Zhangjiang Haocheng Venture Capital', ' Walden International', ' Intel Capital']",2.19,2019-10-08
182,iCapital Network,0.015015015015015015,0.0007232057496895091,0.0017376574778719673,0.2937324633167084,0.0008034811629224538,$6.00 ,2021/7/27,United States,Fintech,"['BlackRock', ' Blackstone', ' UBS']",6.0,2021-07-27
183,Haomao.AI,0.018018018018018018,0.0017276682867961332,0.006808435038968784,0.3172171777922073,0.0007943109145427459,$1.00 ,2021/12/22,China,Artificial intelligence,"['Qualcomm Ventures', ' Nine Intelligence Capital', ' Hillhouse Capital Management']",1.0,2021-12-22
184,Monzo,0.017017017017017015,0.0024207820792260804,0.005738554145287213,0.31547763980196414,0.0008404487395180154,$4.50 ,2018/10/31,United Kingdom,Fintech,"['Passion Capital', ' Thrive Capital', ' Orange Digital Ventures']",4.5,2018-10-31
185,Solugen,0.009009009009009009,7.080971369892677e-05,0.002400399671130138,0.3040447015531953,0.0005073347539204673,$1.50 ,2021/9/10,United States,Other,"['Fifty Years Fund', ' Refactor Capital', ' Temasek']",1.5,2021-09-10
186,Axonius,0.02002002002002002,0.0,0.004339124779438776,0.3133908227293441,0.0007942073756905597,$1.20 ,2021/3/1,United States,Cybersecurity,"['Vertex Ventures Israel', ' Bessemer Venture Partners', ' Emerge']",1.2,2021-03-01
187,Diamond Foundry,0.001001001001001001,0.0,1.1969427708678923e-07,0.16927583321025944,0.0004248615585339231,$1.80 ,2021/3/29,United States,Other,"['Fashion Tech Lab', ' Fidelity Investments', ' Vast Ventures']",1.8,2021-03-29
188,Bytedance,0.05405405405405406,0.005184594244722014,0.01085268633287506,0.3468623662422112,0.0017443357411988556,$140.00 ,2017/4/7,China,Artificial intelligence,"['Sequoia Capital China', ' SIG Asia Investments', ' Sina Weibo', ' Softbank Group']",140.0,2017-04-07
189,Jobandtalent,0.036036036036036036,0.0006693377148920552,0.01514545371942661,0.3382672887082799,0.0011555861051392928,$2.35 ,2021/12/1,Spain,Internet software & services,"['Kibo Ventures', ' SoftBank Group', ' Atomico']",2.35,2021-12-01
190,Misfits Market,0.058058058058058054,0.00040353451030888845,0.09753785332280769,0.359399560202773,0.0014902360432935773,$2.00 ,2021/4/21,United States,E-commerce & direct-to-consumer,"['Accel', ' D1 Capita Partners', ' Greenoaks Capital Management']",2.0,2021-04-21
