,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
852,Deezer,0.002002002002002002,0.00020929002399728343,8.474963350127094e-05,0.23420017866077766,0.00038152902616411626,$1.40 ,2018/8/2,France,Internet software & services,"['Orange Digital Ventures', ' Access Industries']",1.4,2018-08-02
853,MessageBird,0.07407407407407407,0.002495473982870775,0.11092895739643306,0.3703054778916848,0.0020215461935164233,$3.80 ,2020/10/8,Netherlands,Mobile & telecommunications,"['Y Combinator', ' Atomico', ' Accel']",3.8,2020-10-08
854,Melio,0.06406406406406406,0.0022679690141300104,0.09537530206758764,0.3642760806939911,0.0016899062667681541,$4.00 ,2021/1/25,Israel,Fintech,"['Accel', ' Aleph', ' American Express Ventures']",4.0,2021-01-25
855,OpenSea,0.04504504504504504,0.0007227906212014266,0.022470632178784276,0.353251936146673,0.0013031999749238627,$13.30 ,2021/7/20,United States,E-commerce & direct-to-consumer,"['Andreessen Horowitz', ' Thirty Five Ventures', ' Sound Ventures']",13.3,2021-07-20
856,Toss,0.04904904904904905,0.006000746937545407,0.01467771194920163,0.35956000643500646,0.0017234312595339545,$7.40 ,2018/12/9,South Korea,Fintech,"['Bessemer Venture Partners', ' Qualcomm Ventures', ' Kleiner Perkins Caufield & Byers']",7.4,2018-12-09
857,CureFit,0.05905905905905906,0.0008044251290957027,0.09463904977780209,0.3568517564973037,0.0014987999597928067,$1.50 ,2021/11/10,India,Health,"['Chiratae Ventures', ' Accel', ' Kalaari Capital']",1.5,2021-11-10
858,BitPanda,0.005005005005005005,0.0,0.00010727407478878529,0.24201154279279277,0.0006818466650862492,$4.11 ,2021/3/16,Austria,Fintech,"['Speedinvest', ' Valar Ventures', ' Uniqa Ventures']",4.11,2021-03-16
859,Clubhouse,0.04104104104104104,1.5946137802169035e-06,0.021694217884785733,0.3520167895167895,0.001156858894030452,$4.00 ,2021/1/24,United States,Mobile & telecommunications,"['Andreessen Horowitz', ' TQ Ventures']",4.0,2021-01-24
860,Gusto,0.04204204204204204,0.0024057684178711686,0.01901384298631197,0.3592392570983115,0.001374818926201423,$10.00 ,2015/12/18,United States,Fintech,"['General Catalyst Partners', ' Google Ventures', ' Kleiner Perkins Caufield & Byers']",10.0,2015-12-18
861,Course Hero,0.001001001001001001,0.0,2.714926570438905e-05,0.20588303026953333,0.00025465606734068015,$3.60 ,2020/2/12,United States,Edtech,"['NewView Capital', ' Maveron', ' Ridge Ventures']",3.6,2020-02-12
862,QuintoAndar,0.057057057057057055,0.0027706624013339523,0.018870371409996155,0.3573267144695716,0.001817326085136462,$5.10 ,2019/9/9,Brazil,E-commerce & direct-to-consumer,"['Kaszek Ventures', ' General Atlantic', ' SoftBank Group']",5.1,2019-09-09
863,SSENSE,0.04204204204204204,2.655108863454003e-06,0.035135599104143274,0.35278774174963395,0.0011410107035695193,$4.15 ,2021/6/8,Canada,E-commerce & direct-to-consumer,['Sequoia Capital'],4.15,2021-06-08
864,PsiQuantum,0.017017017017017015,0.0009964954602038661,0.0017151437944917412,0.2995219094140626,0.0008627924455991396,$3.15 ,2021/7/27,United States,Hardware,"['Playground Global', ' M12', ' BlackRock']",3.15,2021-07-27
865,ChargeBee Technologies,0.13213213213213212,0.009933518658818705,0.16539466979081613,0.42367933425271664,0.003481988101875045,$3.50 ,2021/4/20,United States,Fintech,"['Insight Partners', ' Tiger Global Management', ' Accel']",3.5,2021-04-20
866,Kuaikan Manhua,0.06406406406406406,0.0010056208793047057,0.012657030024231672,0.33391974063615854,0.0020670789141502078,$1.25 ,2017/12/1,China,Internet software & services,"['Sequoia Capital China', ' CMC Capital Partners', ' Tencent Holdings']",1.25,2017-12-01
867,SpaceX,0.015015015015015015,3.3171875148236303e-06,0.0025642186604554924,0.30741008183756274,0.0006232862933152162,$100.30 ,2012/12/1,United States,Other,"['Founders Fund', ' Draper Fisher Jurvetson', ' Rothenberg Ventures']",100.3,2012-12-01
868,Movile,0.004004004004004004,0.0,0.0007284334036716491,0.27801671191384686,0.0003219839082870663,$1.00 ,2018/7/12,Brazil,Mobile & telecommunications,"['Innova Capital - FIP', ' 3G Capital Management', ' Prosus Ventures']",1.0,2018-07-12
869,Thrasio,0.007007007007007007,0.0001147750619352275,0.0004757139010801836,0.25972731841806335,0.0005556638700625993,$10.00 ,2020/7/15,United States,Other,"['Upper90', ' RiverPark Ventures', ' Advent International']",10.0,2020-07-15
870,Honor Technology,0.06006006006006006,0.004589344088873625,0.027014071705333115,0.3715011136597852,0.0017848092886164281,$1.25 ,2021/10/5,United States,Internet software & services,"['Andreessen Horowitz', ' Prosus Ventures', ' Thrive Capital']",1.25,2021-10-05
871,Neo4j,0.006006006006006006,0.0001725204322161564,0.0022552881569879338,0.2853044330196296,0.0004623094420370921,$2.15 ,2021/6/17,United States,Data management & analytics,"['Eight Roads Ventures', ' One Peak Partners', ' Creandum']",2.15,2021-06-17
872,Virta Health,0.014014014014014014,0.0003031537906771905,0.003459591360113411,0.30670769779680673,0.0006266683966461461,$2.00 ,2020/12/2,United States,Health,"['Caffeinated Capital', ' Obvious Ventures', ' Venrock']",2.0,2020-12-02
873,58 Daojia,0.016016016016016016,0.0019349649273444904,0.001307922160639658,0.28734014071152847,0.001138585014186861,$1.00 ,2015/10/12,China,Internet software & services,"['KKR', ' Alibaba Group', ' Ping An Insurance']",1.0,2015-10-12
874,Ramp Financial,0.025025025025025023,0.001416168690468288,0.0067930347536655535,0.34360683208806075,0.0009422152955487454,$3.90 ,2021/3/29,United States,Fintech,"['D1 Capital Partners', ' Stripe', ' Coatue Management']",3.9,2021-03-29
875,Radiology Partners,0.02002002002002002,3.7454419660450644e-07,0.006773667424736916,0.3292781743313223,0.000743114900732295,$4.00 ,2019/7/19,United States,Health,"['New Enterprise Associates', ' Starr Investment Holdings']",4.0,2019-07-19
876,Intellifusion,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$1.00 ,2019/3/22,China,Artificial intelligence,"['BOC International', ' TopoScend Capital', ' Hongxiu VC']",1.0,2019-03-22
877,Via,0.008008008008008008,0.0005619932704342009,0.0016251791002266911,0.2722834396262388,0.0006431868110155347,$3.30 ,2020/3/30,United States,Auto & transportation,"['83North', ' RiverPark Ventures', ' Pitango Venture Capital']",3.3,2020-03-30
878,Sky Mavis,0.001001001001001001,0.0,6.403640323460536e-08,0.1634032084427702,0.0004643279508019669,$3.00 ,2021/10/4,Vietnam,Internet software & services,"['Fabric Ventures', ' 500 Global', ' Standard Crypto']",3.0,2021-10-04
879,AIWAYS,0.001001001001001001,0.0,3.6684021033181376e-07,0.17752136090244972,0.0004045206501105998,$1.78 ,2018/4/16,China,Auto & transportation,"['Jiangsu Sha Steel Group', ' Shanghai Puyin Industry', ' Funa Yuanchuang Technology']",1.78,2018-04-16
880,Vuori,0.04204204204204204,0.0013922140712463783,0.01752309151922969,0.343753484598555,0.0012903150456335113,$4.00 ,2021/10/13,United States,E-commerce & direct-to-consumer,"['SoftBank Group', ' Norwest Venture Partners']",4.0,2021-10-13
881,Blockstream,0.003003003003003003,1.0226020180116574e-05,0.00047209486679991754,0.27100081238708423,0.00026281784722323166,$3.20 ,2021/8/24,Canada,Fintech,"['AME Cloud Ventures', ' Future Perfect Ventures', ' Blockchain Capital']",3.2,2021-08-24
882,Konfio,0.011011011011011011,0.0004695963854336244,0.004741502259502488,0.3104912931435676,0.0005558803133733831,$1.30 ,2021/9/29,Mexico,Fintech,"['Kaszek Ventures', ' QED Investors', ' International Finance Corporation']",1.3,2021-09-29
883,CaptivateIQ,0.1061061061061061,0.0038129343911249116,0.1420174138775071,0.3859197002464851,0.0027866290766316018,$1.25 ,2022/1/26,United States,Fintech,"['Sequoia Capital', ' Y Combinator', ' Accel']",1.25,2022-01-26
884,Anchorage Digital,0.043043043043043044,0.0010491158555082012,0.022389417147312338,0.35574841626078374,0.0012807432101135672,$3.00 ,2021/12/15,United States,Fintech,"['Andreessen Horowitz', ' Blockchain Capital', ' Lux Capital']",3.0,2021-12-15
885,Transmit Security,0.06706706706706707,0.004592856327618108,0.036459831133084264,0.36996527993312556,0.0019253441742712275,$2.74 ,2021/6/22,Israel,Cybersecurity,"['General Atlantic', ' Insight Partners', ' Vintage Investment Partners']",2.74,2021-06-22
886,Degreed,0.005005005005005005,4.0699484510886135e-05,0.001719380020124386,0.2929845086993141,0.0003584182214272508,$1.40 ,2021/4/13,United States,Edtech,"['Signal Peak Ventures', ' Owl Ventures', ' Jump Capital']",1.4,2021-04-13
887,Geek+,0.011011011011011011,1.4463074695473986e-07,0.0015145614265908982,0.2929845086993141,0.0006103814143247367,$1.00 ,2018/11/21,China,Hardware,"['Volcanics Ventures', ' Vertex Ventures China', ' Warburg Pincus']",1.0,2018-11-21
888,WEMAKEPRICE,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$2.34 ,2015/9/9,South Korea,E-commerce & direct-to-consumer,"['IMM Investment', ' NXC']",2.34,2015-09-09
889,Trax,0.003003003003003003,0.001797388570935665,0.00014726259764351495,0.24340115273932136,0.0005287271670290063,$1.30 ,2019/7/22,Singapore,Artificial intelligence,"['Hopu Investment Management', ' Boyu Capital', ' DC Thomson Ventures']",1.3,2019-07-22
890,Chipper Cash,0.003003003003003003,0.0035907651138112062,0.0007899563333074674,0.26039909939037,0.0007490031571425581,$2.00 ,2021/6/1,United States,Fintech,"['Deciens Capital', ' Bezos Expeditions', ' 500 Startups']",2.0,2021-06-01
891,PAX,0.04804804804804805,0.0008167829203632254,0.045732017816049825,0.3713298360601265,0.001325277883828127,$1.70 ,2018/10/22,United States,Consumer & retail,"['Tao Capital Partners', ' Global Asset Capital', ' Tiger Global Management']",1.7,2018-10-22
892,Omio,0.035035035035035036,0.0024670937171563587,0.0097016645403159,0.3503324986578575,0.0013703475823166333,$1.00 ,2018/10/23,Germany,Travel,"['Lakestar', ' Battery Ventures', ' New Enterprise Associates']",1.0,2018-10-23
893,Fever Labs,0.06006006006006006,0.006444016932510433,0.09409101617817377,0.35956000643500646,0.0017529079187431264,$1.00 ,2022/1/26,United States,Internet software & services,"['Accel', ' 14W', ' GS Growth']",1.0,2022-01-26
894,Dataminr,0.03203203203203203,0.00384107338915697,0.011372365930625879,0.3573267144695716,0.0011925103314601537,$4.10 ,2018/6/4,United States,Artificial intelligence,"['Venrock', ' Institutional Venture Partners', ' Goldman Sachs']",4.1,2018-06-04
895,Huitongda,0.008008008008008008,0.0004529693260225969,0.0010822907909297562,0.27554376134601927,0.0006233194781767908,$3.18 ,2017/12/22,China,E-commerce & direct-to-consumer,"['Shunwei Capital Partners', ' Addor Capital', ' New Horizon Capital']",3.18,2017-12-22
896,Tackle.io,0.07907907907907907,0.0063713329120249455,0.03136660835582326,0.38610470489665116,0.002339477167306619,$1.25 ,2021/12/21,United States,Internet software & services,"['Andreessen Horowitz', ' Bessemer Venture Partners', ' Coatue Management']",1.25,2021-12-21
897,Upstox,0.04704704704704705,6.496558689412641e-05,0.0467374630167114,0.36609746109746105,0.0012814176913857637,$3.40 ,2021/11/29,India,Fintech,"['Tiger Global Management', ' Kalaari Capital']",3.4,2021-11-29
898,Mu Sigma,0.06706706706706707,0.003221813930074056,0.03998268776338515,0.3727044953329081,0.0018862369845949409,$1.50 ,2013/2/7,United States,Data management & analytics,"['Sequoia Capital', ' General Atlantic']",1.5,2013-02-07
899,ClickHouse,0.031031031031031032,0.0002506272559680604,0.006924082369216925,0.33489164840516195,0.0010499998180840855,$2.00 ,2021/10/28,United States,Data management & analytics,"['Lightspeed Venture Partners', ' Almaz Capital Partners', ' Altimeter Capital']",2.0,2021-10-28
900,Sennder,0.003003003003003003,0.0,0.000480659120420884,0.2692793093996705,0.00030333787312755684,$1.10 ,2021/1/14,Germany,"Supply chain, logistics, & delivery","['Accelm Scania Growth Capital', ' Lakestar']",1.1,2021-01-14
901,Yaoshibang,0.009009009009009009,0.0008092971726706886,0.0023957113305508827,0.30717559664928085,0.0004903006919551127,$1.35 ,2021/6/15,China,Health,"['Green Pine Capital Partners', ' Ivy Capital', ' DCM Ventures']",1.35,2021-06-15
902,Clearcover,0.003003003003003003,0.0,1.9352217240410394e-05,0.2072605286707191,0.00047367552619339583,$1.00 ,2021/4/13,United States,Fintech,"['American Family Ventures', ' Cox Enterprises', ' OMERS Ventures']",1.0,2021-04-13
903,Fundbox,0.04904904904904905,0.0015577003952735333,0.01652075279210126,0.35780293843376915,0.0015636247905372956,$1.10 ,2021/11/30,United States,Fintech,"['Khosla Ventures', ' General Catalyst', ' Blumberg Capital']",1.1,2021-11-30
904,Beisen,0.05205205205205205,0.002090485619282182,0.0090803441903929,0.3230703627815541,0.0017360599464205048,$2.00 ,2021/5/11,China,Internet software & services,"['Matrix Partners China', ' Sequoia Capital China', ' Genesis Capital']",2.0,2021-05-11
905,Zhuan Zhuan,0.028028028028028028,3.4915972039748857e-05,0.0044965392699735365,0.311331431934447,0.000945170906303033,$1.00 ,2017/4/18,China,E-commerce & direct-to-consumer,"['58.com', ' Tencent Holdings']",1.0,2017-04-18
906,Nexii,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$1.23 ,2021/9/8,Canada,Other,"['Trane Technologies', ' Honeywell']",1.23,2021-09-08
907,Loggi,0.011011011011011011,3.3459056775312677e-07,0.005870442260063055,0.29896600386578115,0.0005504391280675131,$2.00 ,2019/6/5,Brazil,"Supply chain, logistics, & delivery","['Qualcomm Ventures', ' SoftBank Group. Monashees+']",2.0,2019-06-05
908,Truepill,0.009009009009009009,3.519414200122414e-05,0.002693674296716828,0.2886790015822274,0.00046259076199787276,$1.60 ,2021/10/27,United States,Health,"['Initialized Capital', ' Sound Ventures', ' TI Platform Management']",1.6,2021-10-27
909,Snyk,0.07807807807807808,0.003444556960539301,0.10619933172055104,0.3716725493375239,0.002123700942633905,$8.60 ,2020/1/21,United Kingdom,Cybersecurity,"['BOLDstart Ventures', ' Google Ventures', ' Accel']",8.6,2020-01-21
910,Daily Harvest,0.029029029029029027,7.47301109821829e-07,0.006810955488228582,0.3340582390769035,0.000975893323629691,$1.10 ,2021/11/16,United States,E-commerce & direct-to-consumer,"['M13', ' Lightspeed Venture Partners', ' Lone Pine Capital']",1.1,2021-11-16
911,Youxia Motors,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$3.35 ,2018/4/2,China,Auto & transportation,"['China Environmental Protection Industry', ' China Fortune Ocean']",3.35,2018-04-02
912,Cato Networks,0.015015015015015015,0.0028088385824751256,0.0050073569706327445,0.32914361030421513,0.0006845353823299323,$2.50 ,2020/11/17,Israel,Cybersecurity,"['Aspect Ventures', ' SingTel Innov8', ' Greylock Partners']",2.5,2020-11-17
913,Lusha,0.001001001001001001,0.0,8.024812234527878e-06,0.2056727309536298,0.00023911610728653078,$1.50 ,2021/11/10,United States,Internet software & services,"['PSG', ' ION Crossover Partners']",1.5,2021-11-10
914,Xingsheng Selected,0.07107107107107107,0.004908126130882511,0.013570433626356921,0.3368525363506543,0.0024599685027241937,$8.00 ,2020/7/22,China,E-commerce & direct-to-consumer,"['KKR', ' Tencent Holdings', ' Sequoia Capital China']",8.0,2020-07-22
915,UBTECH Robotics,0.012012012012012012,1.8012745610839932e-05,0.001064326662332242,0.2937324633167084,0.0006357466779806962,$4.45 ,2016/7/25,China,Hardware,"['CDH Investments', ' Goldstone Investments', ' Qiming Venture Partners']",4.45,2016-07-25
916,Trendy Group International,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$2.00 ,2012/2/13,Hong Kong,Consumer & retail,['L Capital Partners'],2.0,2012-02-13
917,Earnix,0.04004004004004004,9.954055087246239e-07,0.03148416047320475,0.35186300323915,0.0011478429432205488,$2.00 ,2021/2/21,Israel,Fintech,"['Jerusalem Venture Partners', ' Israel Growth Partners', ' Insight Partners']",2.0,2021-02-21
918,AppDirect,0.003003003003003003,0.0,0.0003092164831083207,0.2644170763015149,0.0002854144117617382,$1.10 ,2015/10/7,United States,E-commerce & direct-to-consumer,"['Mithril', ' iNovia Capital', ' Foundry Group']",1.1,2015-10-07
919,Infra.Market,0.1041041041041041,0.005661413302214009,0.1388197995499528,0.40210405113051145,0.0026681509139991704,$2.50 ,2021/2/25,India,E-commerce & direct-to-consumer,"['Accel', ' Tiger Global Management', ' Nexus Venture Partners']",2.5,2021-02-25
920,HuJiang,0.004004004004004004,0.0,0.00012747886640852794,0.24668129078542553,0.0003600219827004799,$1.00 ,2015/10/29,China,Edtech,"['China Minsheng Investment', ' Baidu', ' Wanxin Media']",1.0,2015-10-29
921,Cambridge Mobile Telematics,0.03003003003003003,7.385681253384151e-07,0.011343560165687317,0.32621077943070653,0.0009261169796200616,$1.50 ,2018/12/19,United States,Mobile & telecommunications,['SoftBank Group'],1.5,2018-12-19
922,SITECH DEV,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$1.00 ,2019/5/16,China,Other,['China Prosperity Capital'],1.0,2019-05-16
923,Prime Medicine,0.025025025025025023,4.984045244451416e-05,0.015232013749709965,0.33062989097471857,0.0008161911247654818,$1.20 ,2021/7/13,United States,Health,"['Newpath Partners', ' Google Ventures', ' F-Prime Capital']",1.2,2021-07-13
924,Airwallex,0.08208208208208208,0.007454841060430509,0.019289847673884197,0.3746113555415881,0.0026335793947209643,$5.50 ,2019/3/25,Australia,Fintech,"['DST Global', ' Sequoia Capital China', ' Tencent Holdings']",5.5,2019-03-25
925,Qonto,0.036036036036036036,0.007159544969031045,0.005987411457062618,0.3239800540685496,0.0014734861329226774,$5.00 ,2022/1/11,France,Fintech,"['Alven Capital', ' Valar Ventures', ' Tencent Holdings']",5.0,2022-01-11
926,Forto,0.017017017017017015,0.0017195918395610495,0.0028490540928888777,0.296217143955283,0.0011397022987928585,$1.20 ,2021/6/21,Germany,"Supply chain, logistics, & delivery","['Cherry Ventures', ' Northzone Ventures', ' Global Founders Capital']",1.2,2021-06-21
927,Panther Labs,0.031031031031031032,0.000497936577999332,0.006904421979874167,0.33614958865376227,0.0010598404579099127,$1.40 ,2021/12/2,United States,Cybersecurity,"['Innovation Endeavors', ' s28 Capital', ' Lightspeed Venture Partners']",1.4,2021-12-02
